employee_id,department,trip_purpose,trip_start_date,trip_end_date,origin,destination,travel_mode,provider_name,service_class,flight_legs,distance_traveled,invoice_amount_usd
EMP08097,Finance,Internal Meeting,12/12/2025,12/13/2025,Atlanta,New York,Road,Lyft,Standard,0,1593.61,796.8
EMP08098,Finance,Client Meeting,1/6/2025,1/16/2025,Chicago,Tampa,Rail,Amtrak,Business,0,183.09,18.31
EMP08099,Operations,Training,12/2/2025,12/12/2025,New York,Dallas,Road,Uber,Standard,0,2803.65,1401.83
EMP08100,HR,Client Meeting,9/9/2025,9/17/2025,Dallas,Chicago,Bus,Intercity Bus,Standard,0,2131.19,170.5
EMP08101,Finance,Internal Meeting,8/16/2025,8/21/2025,San Francisco,Chicago,Rail,Amtrak,Business,0,2250.3,225.03
EMP08102,Sales,Internal Meeting,4/16/2025,4/24/2025,Chicago,New York,Bus,Intercity Bus,Standard,0,2394.31,191.54
EMP08103,Sales,Internal Meeting,2/4/2025,2/6/2025,San Francisco,Chicago,Bus,Intercity Bus,Standard,0,2255.84,180.47
EMP08104,Finance,Client Meeting,3/12/2025,3/17/2025,Dallas,San Francisco,Road,Uber,Standard,0,1351.29,675.64
EMP08105,Operations,Conference,6/4/2025,6/12/2025,Chicago,Dallas,Bus,Intercity Bus,Standard,0,2214.18,177.13
EMP08106,HR,Client Meeting,5/20/2025,5/24/2025,Tampa,Tampa,Rail,Amtrak,Standard,0,1893.83,189.38
EMP08107,Sales,Training,1/14/2025,1/17/2025,San Francisco,Atlanta,Air,United,First,2,2569.35,942.34
EMP08108,Sales,Conference,5/19/2025,5/21/2025,Tampa,Tampa,Air,Delta,Economy,1,716.35,329.09
EMP08109,HR,Client Meeting,6/6/2025,6/14/2025,Chicago,Atlanta,Bus,Intercity Bus,Standard,0,1167.72,93.42
EMP08110,Sales,Training,10/19/2025,10/26/2025,New York,New York,Bus,Intercity Bus,Standard,0,152.41,12.19
EMP08111,HR,Conference,4/6/2025,4/8/2025,Chicago,Dallas,Air,United,Business,2,351.12,387.78
EMP08112,Operations,Conference,9/18/2025,9/19/2025,Dallas,San Francisco,Air,Southwest,Economy,1,2121.38,680.35
EMP08113,Engineering,Internal Meeting,8/18/2025,8/23/2025,Atlanta,Chicago,Road,Enterprise,Standard,0,403.48,201.74
EMP08114,HR,Internal Meeting,6/18/2025,6/23/2025,Tampa,New York,Rail,Amtrak,Standard,0,1380.71,138.07
EMP08115,HR,Training,11/16/2025,11/18/2025,Dallas,Dallas,Bus,Intercity Bus,Standard,0,2737.09,218.97
EMP08116,Sales,Internal Meeting,11/7/2025,11/10/2025,Atlanta,New York,Bus,Intercity Bus,Standard,0,2452.19,196.18
EMP08117,Engineering,Client Meeting,3/18/2025,3/21/2025,Atlanta,San Francisco,Bus,Intercity Bus,Standard,0,1583.02,126.64
EMP08118,Finance,Conference,1/14/2025,1/23/2025,New York,Chicago,Bus,Intercity Bus,Standard,0,2326.14,186.09
EMP08119,Finance,Training,6/29/2025,7/3/2025,Tampa,San Francisco,Road,Enterprise,Standard,0,1591.95,795.98
EMP08120,Operations,Training,10/19/2025,10/20/2025,Dallas,Atlanta,Rail,Amtrak,Standard,0,516.37,51.64
EMP08121,Sales,Conference,3/12/2025,3/21/2025,Dallas,San Francisco,Air,American Airlines,Business,1,417.97,254.49
EMP08122,Operations,Training,8/3/2025,8/6/2025,San Francisco,Chicago,Rail,Amtrak,Business,0,449.49,44.95
EMP08123,Sales,Training,12/17/2025,12/22/2025,Chicago,Dallas,Air,Southwest,First,1,909.32,377.33
EMP08124,Finance,Conference,2/11/2025,2/17/2025,Dallas,Atlanta,Road,Uber,Standard,0,2409.05,1204.53
EMP08125,Operations,Conference,8/9/2025,8/10/2025,Tampa,Atlanta,Air,United,Economy,1,1326.76,481.69
EMP08126,Sales,Internal Meeting,1/8/2025,1/11/2025,Atlanta,Dallas,Air,Southwest,First,1,2166.34,691.59
EMP08127,HR,Training,11/17/2025,11/22/2025,New York,Tampa,Rail,Amtrak,Business,0,2127.84,212.78
EMP08128,Sales,Conference,3/18/2025,3/21/2025,San Francisco,San Francisco,Rail,Amtrak,Standard,0,2418.16,241.82
EMP08129,HR,Conference,7/24/2025,8/3/2025,New York,Atlanta,Air,Delta,Economy,2,754.77,488.69
EMP08130,Engineering,Conference,4/27/2025,4/30/2025,Chicago,Chicago,Rail,Amtrak,Business,0,1011.38,101.14
EMP08131,Sales,Conference,5/18/2025,5/20/2025,San Francisco,San Francisco,Rail,Amtrak,Business,0,1453.18,145.32
EMP08132,Engineering,Conference,5/11/2025,5/20/2025,New York,Atlanta,Air,American Airlines,First,1,1828.28,607.07
EMP08133,Finance,Internal Meeting,3/6/2025,3/9/2025,Tampa,San Francisco,Rail,Amtrak,Business,0,1949.49,194.95
EMP08134,Operations,Client Meeting,2/11/2025,2/12/2025,San Francisco,Dallas,Bus,Intercity Bus,Standard,0,1674.31,133.94
EMP08135,Engineering,Internal Meeting,3/17/2025,3/19/2025,Atlanta,Chicago,Rail,Amtrak,Standard,0,789.22,78.92
EMP08136,HR,Training,2/11/2025,2/16/2025,Chicago,Dallas,Rail,Amtrak,Business,0,1223.3,122.33
EMP08137,Sales,Training,3/21/2025,3/29/2025,San Francisco,San Francisco,Rail,Amtrak,Standard,0,1312.94,131.29
EMP08138,Engineering,Conference,5/15/2025,5/20/2025,Atlanta,Chicago,Bus,Intercity Bus,Standard,0,2646.73,211.74
EMP08139,Engineering,Internal Meeting,4/13/2025,4/14/2025,Chicago,San Francisco,Bus,Intercity Bus,Standard,0,2884.67,230.77
EMP08140,Engineering,Internal Meeting,11/28/2025,11/29/2025,Chicago,New York,Road,Enterprise,Standard,0,2684.35,1342.17
EMP08141,Sales,Conference,1/26/2025,1/27/2025,Tampa,Atlanta,Rail,Amtrak,Business,0,2171.58,217.16
EMP08142,Finance,Internal Meeting,9/7/2025,9/11/2025,Dallas,Chicago,Bus,Intercity Bus,Standard,0,1775.73,142.06
EMP08143,Finance,Client Meeting,10/25/2025,11/3/2025,Atlanta,Atlanta,Road,Lyft,Standard,0,2083.32,1041.66
EMP08144,Engineering,Training,8/28/2025,9/1/2025,New York,San Francisco,Road,Uber,Standard,0,2820.37,1410.18
EMP08145,Engineering,Conference,9/13/2025,9/23/2025,San Francisco,Atlanta,Rail,Amtrak,Standard,0,787.5,78.75
EMP08146,Finance,Training,12/12/2025,12/13/2025,Atlanta,Dallas,Road,Lyft,Standard,0,1628.61,814.3
EMP08147,Engineering,Internal Meeting,2/23/2025,3/5/2025,Atlanta,San Francisco,Bus,Intercity Bus,Standard,0,2084.34,166.75
EMP08148,Finance,Conference,3/20/2025,3/21/2025,Chicago,San Francisco,Air,Southwest,First,2,2053.78,813.45
EMP08149,Engineering,Training,10/22/2025,11/1/2025,Atlanta,New York,Air,American Airlines,Economy,1,2340.99,735.25
EMP08150,Sales,Internal Meeting,6/17/2025,6/24/2025,Atlanta,New York,Bus,Intercity Bus,Standard,0,2397.94,191.84
EMP08151,Sales,Internal Meeting,3/19/2025,3/20/2025,Atlanta,Atlanta,Bus,Intercity Bus,Standard,0,1451.48,116.12
EMP08152,HR,Training,2/2/2025,2/4/2025,Atlanta,Dallas,Air,Southwest,Business,1,2390.23,747.56
EMP08153,Finance,Conference,8/24/2025,8/29/2025,Chicago,Tampa,Bus,Intercity Bus,Standard,0,1871.2,149.7
EMP08154,HR,Client Meeting,8/3/2025,8/11/2025,Atlanta,Dallas,Air,American Airlines,Business,2,1244.49,611.12
EMP08155,Finance,Client Meeting,12/25/2025,1/1/2026,New York,Tampa,Air,Southwest,First,2,1808.05,752.01
EMP08156,Engineering,Client Meeting,5/27/2025,6/6/2025,Tampa,San Francisco,Rail,Amtrak,Standard,0,1558.83,155.88
EMP08157,Operations,Internal Meeting,4/25/2025,4/30/2025,Tampa,Chicago,Rail,Amtrak,Standard,0,2215.07,221.51
EMP08158,Operations,Conference,12/17/2025,12/18/2025,Tampa,New York,Road,Uber,Standard,0,1262.59,631.29
EMP08159,Sales,Conference,4/8/2025,4/14/2025,Dallas,Atlanta,Air,American Airlines,Economy,1,1097.64,424.41
EMP08160,Sales,Training,2/25/2025,2/28/2025,San Francisco,San Francisco,Rail,Amtrak,Business,0,235.77,23.58
EMP08161,HR,Internal Meeting,11/12/2025,11/21/2025,New York,New York,Air,Southwest,First,1,2510.7,777.67
EMP08162,Finance,Client Meeting,11/25/2025,12/5/2025,San Francisco,San Francisco,Rail,Amtrak,Standard,0,1653.24,165.32
EMP08163,Engineering,Client Meeting,9/25/2025,9/29/2025,Atlanta,Tampa,Rail,Amtrak,Business,0,1516.6,151.66
EMP08164,HR,Internal Meeting,4/2/2025,4/3/2025,Dallas,San Francisco,Bus,Intercity Bus,Standard,0,447.62,35.81
EMP08165,Engineering,Client Meeting,4/11/2025,4/12/2025,Dallas,San Francisco,Bus,Intercity Bus,Standard,0,1513.42,121.07
EMP08166,Sales,Internal Meeting,10/20/2025,10/25/2025,Atlanta,Dallas,Air,Southwest,Business,1,548.86,287.22
EMP08167,HR,Client Meeting,5/12/2025,5/17/2025,Tampa,San Francisco,Bus,Intercity Bus,Standard,0,1985.53,158.84
EMP08168,HR,Training,2/11/2025,2/12/2025,Atlanta,New York,Road,Uber,Standard,0,670.86,335.43
EMP08169,HR,Internal Meeting,3/31/2025,4/6/2025,New York,Tampa,Bus,Intercity Bus,Standard,0,988.85,79.11
EMP08170,HR,Training,9/16/2025,9/17/2025,New York,New York,Air,Southwest,Economy,2,758.21,489.55
EMP08171,Finance,Training,3/9/2025,3/12/2025,New York,Tampa,Air,Southwest,Economy,2,2731.49,982.87
EMP08172,Engineering,Conference,3/28/2025,4/5/2025,Tampa,Tampa,Road,Enterprise,Standard,0,2803.27,1401.63
EMP08173,Finance,Internal Meeting,4/24/2025,4/29/2025,New York,San Francisco,Road,Uber,Standard,0,1033.86,516.93
EMP08174,HR,Internal Meeting,8/2/2025,8/10/2025,New York,Dallas,Rail,Amtrak,Business,0,695.96,69.6
EMP08175,Operations,Training,8/27/2025,8/29/2025,Dallas,Tampa,Bus,Intercity Bus,Standard,0,1514.82,121.19
EMP08176,HR,Internal Meeting,4/7/2025,4/12/2025,Chicago,Tampa,Road,Lyft,Standard,0,867.14,433.57
EMP08177,HR,Internal Meeting,10/3/2025,10/7/2025,Atlanta,San Francisco,Bus,Intercity Bus,Standard,0,1627.97,130.24
EMP08178,HR,Internal Meeting,2/18/2025,2/25/2025,New York,San Francisco,Bus,Intercity Bus,Standard,0,1078.1,86.25
EMP08179,Finance,Conference,10/17/2025,10/19/2025,Dallas,Tampa,Rail,Amtrak,Business,0,439.6,43.96
EMP08180,Operations,Client Meeting,5/4/2025,5/14/2025,Tampa,Tampa,Road,Uber,Standard,0,834.39,417.19
EMP08181,Engineering,Client Meeting,1/17/2025,1/25/2025,San Francisco,New York,Air,Southwest,First,2,1343.4,635.85
EMP08182,HR,Client Meeting,4/15/2025,4/23/2025,San Francisco,San Francisco,Bus,Intercity Bus,Standard,0,144.06,11.52
EMP08183,Engineering,Conference,12/14/2025,12/15/2025,New York,Chicago,Bus,Intercity Bus,Standard,0,274.49,21.96
EMP08184,Operations,Conference,9/21/2025,9/23/2025,New York,Dallas,Air,United,Economy,1,858.05,364.51
EMP08185,HR,Training,11/29/2025,12/4/2025,Atlanta,Chicago,Road,Lyft,Standard,0,1660.85,830.42
EMP08186,Operations,Internal Meeting,9/4/2025,9/7/2025,Atlanta,San Francisco,Road,Lyft,Standard,0,1791.42,895.71
EMP08187,Finance,Client Meeting,5/29/2025,6/3/2025,Dallas,Chicago,Rail,Amtrak,Business,0,2807.22,280.72
EMP08188,Operations,Training,7/28/2025,8/4/2025,New York,Tampa,Air,Southwest,Business,1,75.28,168.82
EMP08189,Finance,Internal Meeting,3/3/2025,3/7/2025,San Francisco,San Francisco,Bus,Intercity Bus,Standard,0,1316.5,105.32
EMP08190,Sales,Conference,4/8/2025,4/16/2025,Chicago,Atlanta,Rail,Amtrak,Business,0,1253.26,125.33
EMP08191,Operations,Internal Meeting,1/16/2025,1/25/2025,San Francisco,Tampa,Rail,Amtrak,Business,0,386.14,38.61
EMP08192,Sales,Conference,4/1/2025,4/10/2025,Dallas,New York,Air,Delta,Economy,2,2044.62,811.15
EMP08193,HR,Internal Meeting,1/1/2026,1/10/2026,Dallas,Tampa,Road,Uber,Standard,0,1405.48,702.74
EMP08194,HR,Client Meeting,3/30/2025,4/6/2025,San Francisco,New York,Air,United,Economy,1,2975.75,893.94
EMP08195,Operations,Training,6/12/2025,6/19/2025,Chicago,New York,Rail,Amtrak,Standard,0,50.16,5.02
EMP08196,Operations,Conference,12/11/2025,12/14/2025,San Francisco,Chicago,Bus,Intercity Bus,Standard,0,2864.07,229.13
EMP08197,Engineering,Client Meeting,2/20/2025,2/23/2025,Tampa,Chicago,Air,American Airlines,First,1,2451.92,762.98
EMP08198,Operations,Conference,4/6/2025,4/7/2025,San Francisco,Atlanta,Rail,Amtrak,Standard,0,1435.91,143.59
EMP08199,Finance,Internal Meeting,3/20/2025,3/25/2025,Dallas,Atlanta,Air,Southwest,First,2,1686.06,721.51
EMP08200,Sales,Conference,9/20/2025,9/24/2025,Tampa,Dallas,Bus,Intercity Bus,Standard,0,2438.88,195.11
EMP08201,Operations,Conference,11/2/2025,11/7/2025,Dallas,Chicago,Rail,Amtrak,Standard,0,2519.8,251.98
EMP08202,Operations,Training,4/20/2025,4/28/2025,San Francisco,Tampa,Air,Southwest,First,2,325.2,381.3
EMP08203,Operations,Internal Meeting,12/1/2025,12/3/2025,Dallas,San Francisco,Road,Enterprise,Standard,0,1636.43,818.22
EMP08204,Operations,Conference,10/12/2025,10/17/2025,Tampa,San Francisco,Air,American Airlines,Economy,2,501.48,425.37
EMP08205,Engineering,Training,11/15/2025,11/22/2025,Tampa,San Francisco,Road,Lyft,Standard,0,1733.16,866.58
EMP08206,Operations,Training,1/21/2025,1/27/2025,Atlanta,Chicago,Road,Lyft,Standard,0,2839.61,1419.81
EMP08207,Sales,Client Meeting,12/22/2025,12/27/2025,Dallas,Chicago,Rail,Amtrak,Standard,0,1356.66,135.67
EMP08208,Engineering,Conference,10/8/2025,10/16/2025,Chicago,Dallas,Rail,Amtrak,Business,0,1817.92,181.79
EMP08209,HR,Conference,1/25/2025,1/28/2025,Atlanta,Tampa,Road,Uber,Standard,0,1455.2,727.6
EMP08210,HR,Training,4/5/2025,4/13/2025,Chicago,Atlanta,Rail,Amtrak,Standard,0,2801.9,280.19
EMP08211,Sales,Internal Meeting,6/11/2025,6/12/2025,San Francisco,Chicago,Road,Uber,Standard,0,274.45,137.22
EMP08212,Finance,Internal Meeting,6/19/2025,6/24/2025,New York,New York,Rail,Amtrak,Business,0,1528.3,152.83
EMP08213,Operations,Conference,8/15/2025,8/23/2025,San Francisco,Tampa,Bus,Intercity Bus,Standard,0,2076.51,166.12
EMP08214,Finance,Conference,6/13/2025,6/15/2025,San Francisco,Tampa,Bus,Intercity Bus,Standard,0,2386.12,190.89
EMP08215,Finance,Internal Meeting,8/7/2025,8/10/2025,San Francisco,Chicago,Bus,Intercity Bus,Standard,0,1769.91,141.59
EMP08216,Engineering,Internal Meeting,11/8/2025,11/18/2025,Atlanta,New York,Air,Delta,Business,1,2731.31,832.83
EMP08217,Finance,Training,11/13/2025,11/15/2025,San Francisco,Tampa,Rail,Amtrak,Business,0,2398.75,239.88
EMP08218,HR,Training,7/24/2025,7/26/2025,Chicago,Tampa,Rail,Amtrak,Business,0,61.11,6.11
EMP08219,Finance,Training,11/1/2025,11/3/2025,Tampa,Atlanta,Rail,Amtrak,Business,0,1912.56,191.26
EMP08220,HR,Client Meeting,9/25/2025,9/30/2025,Atlanta,Chicago,Road,Enterprise,Standard,0,1809.72,904.86
EMP08221,HR,Internal Meeting,3/6/2025,3/15/2025,Tampa,Atlanta,Rail,Amtrak,Standard,0,988.55,98.86
EMP08222,HR,Client Meeting,3/11/2025,3/21/2025,Tampa,Atlanta,Rail,Amtrak,Standard,0,1381.7,138.17
EMP08223,Finance,Conference,6/3/2025,6/12/2025,Dallas,San Francisco,Bus,Intercity Bus,Standard,0,778.54,62.28
EMP08224,Operations,Training,10/4/2025,10/5/2025,Dallas,Tampa,Rail,Amtrak,Business,0,2380.16,238.02
EMP08225,Engineering,Training,1/4/2025,1/9/2025,Atlanta,Atlanta,Bus,Intercity Bus,Standard,0,1921.88,153.75
EMP08226,Finance,Conference,9/7/2025,9/13/2025,Dallas,Tampa,Air,United,Economy,2,1621.5,705.38
EMP08227,Engineering,Client Meeting,10/5/2025,10/10/2025,Chicago,Dallas,Air,American Airlines,Business,2,1619.75,704.94
EMP08228,Finance,Training,2/23/2025,2/26/2025,Tampa,San Francisco,Bus,Intercity Bus,Standard,0,2477.07,198.17
EMP08229,Operations,Training,7/4/2025,7/10/2025,New York,Dallas,Bus,Intercity Bus,Standard,0,1381.65,110.53
EMP08230,Sales,Internal Meeting,10/3/2025,10/12/2025,Atlanta,Dallas,Bus,Intercity Bus,Standard,0,1529.27,122.34
EMP08231,Sales,Internal Meeting,11/16/2025,11/23/2025,Chicago,Atlanta,Air,American Airlines,Economy,2,1586.44,696.61
EMP08232,Engineering,Client Meeting,12/28/2025,1/5/2026,Dallas,Atlanta,Road,Uber,Standard,0,1182.65,591.33
EMP08233,HR,Training,9/18/2025,9/24/2025,Dallas,Chicago,Bus,Intercity Bus,Standard,0,2223.61,177.89
EMP08234,Sales,Internal Meeting,12/16/2025,12/24/2025,Tampa,San Francisco,Bus,Intercity Bus,Standard,0,1454.03,116.32
EMP08235,Operations,Conference,6/23/2025,7/2/2025,Chicago,San Francisco,Road,Enterprise,Standard,0,411.62,205.81
EMP08236,Engineering,Conference,8/1/2025,8/6/2025,Dallas,Atlanta,Road,Enterprise,Standard,0,2787.41,1393.7
EMP08237,HR,Internal Meeting,6/7/2025,6/9/2025,Chicago,New York,Road,Uber,Standard,0,1389.58,694.79
EMP08238,Sales,Training,8/21/2025,8/22/2025,Dallas,New York,Bus,Intercity Bus,Standard,0,2216.74,177.34
EMP08239,Operations,Client Meeting,7/25/2025,8/4/2025,San Francisco,Tampa,Bus,Intercity Bus,Standard,0,1133.16,90.65
EMP08240,Engineering,Client Meeting,3/6/2025,3/14/2025,Tampa,San Francisco,Road,Enterprise,Standard,0,105.7,52.85
EMP08241,Sales,Internal Meeting,5/11/2025,5/18/2025,Atlanta,Chicago,Road,Uber,Standard,0,346.56,173.28
EMP08242,Finance,Training,1/21/2025,1/28/2025,San Francisco,New York,Bus,Intercity Bus,Standard,0,1513.85,121.11
EMP08243,HR,Conference,5/3/2025,5/11/2025,San Francisco,San Francisco,Rail,Amtrak,Business,0,2085.39,208.54
EMP08244,HR,Conference,4/26/2025,4/30/2025,Atlanta,New York,Rail,Amtrak,Standard,0,1037.47,103.75
EMP08245,Operations,Conference,5/27/2025,6/5/2025,San Francisco,Atlanta,Road,Lyft,Standard,0,2101.69,1050.85
EMP08246,Finance,Training,1/5/2025,1/12/2025,New York,Chicago,Rail,Amtrak,Business,0,2110.97,211.1
EMP08247,Sales,Client Meeting,11/9/2025,11/17/2025,San Francisco,Tampa,Bus,Intercity Bus,Standard,0,2126.61,170.13
EMP08248,Sales,Client Meeting,3/19/2025,3/28/2025,New York,New York,Air,Delta,Economy,2,1502.94,675.74
EMP08249,Sales,Internal Meeting,7/24/2025,7/31/2025,San Francisco,Tampa,Bus,Intercity Bus,Standard,0,1371.53,109.72
EMP08250,Operations,Client Meeting,5/12/2025,5/17/2025,Dallas,New York,Bus,Intercity Bus,Standard,0,607.16,48.57
EMP08251,Finance,Training,12/22/2025,12/30/2025,Tampa,New York,Bus,Intercity Bus,Standard,0,842.37,67.39
EMP08252,Sales,Conference,3/24/2025,3/30/2025,New York,San Francisco,Road,Uber,Standard,0,1626.44,813.22
EMP08253,Finance,Training,7/5/2025,7/9/2025,San Francisco,New York,Air,American Airlines,Economy,2,2506.2,926.55
EMP08254,Finance,Internal Meeting,2/7/2025,2/17/2025,Atlanta,Dallas,Bus,Intercity Bus,Standard,0,1918.93,153.51
EMP08255,Operations,Conference,7/12/2025,7/15/2025,New York,San Francisco,Air,American Airlines,Economy,2,783.18,495.79
EMP08256,Sales,Client Meeting,2/26/2025,2/27/2025,Dallas,Dallas,Air,Southwest,First,2,688.09,472.02
EMP08257,Operations,Conference,6/7/2025,6/14/2025,Chicago,San Francisco,Road,Uber,Standard,0,1015.3,507.65
EMP08258,Sales,Internal Meeting,5/16/2025,5/26/2025,Atlanta,Chicago,Bus,Intercity Bus,Standard,0,764.48,61.16
EMP08259,Engineering,Conference,8/22/2025,8/31/2025,New York,Tampa,Air,United,Economy,1,548.72,287.18
EMP08260,Operations,Internal Meeting,12/16/2025,12/20/2025,Dallas,New York,Road,Lyft,Standard,0,824.59,412.3
EMP08261,Sales,Conference,9/8/2025,9/13/2025,Dallas,Chicago,Air,Delta,First,1,801.67,350.42
EMP08262,Operations,Internal Meeting,6/2/2025,6/4/2025,Atlanta,Dallas,Air,Southwest,Business,1,1545.44,536.36
EMP08263,Engineering,Conference,4/8/2025,4/18/2025,Dallas,San Francisco,Rail,Amtrak,Business,0,1025.85,102.58
EMP08264,Operations,Training,1/17/2025,1/20/2025,Atlanta,San Francisco,Bus,Intercity Bus,Standard,0,577.06,46.16
EMP08265,HR,Training,4/21/2025,4/27/2025,Atlanta,Atlanta,Bus,Intercity Bus,Standard,0,2307.73,184.62
EMP08266,Operations,Client Meeting,2/4/2025,2/7/2025,Chicago,Atlanta,Air,Delta,First,2,2369.65,892.41
EMP08267,HR,Training,3/8/2025,3/14/2025,New York,Tampa,Road,Uber,Standard,0,876.4,438.2
EMP08268,Operations,Internal Meeting,10/21/2025,10/28/2025,Tampa,Chicago,Air,American Airlines,Business,2,480.75,420.19
EMP08269,Operations,Client Meeting,5/12/2025,5/18/2025,Chicago,Chicago,Road,Enterprise,Standard,0,697.88,348.94
EMP08270,Sales,Conference,2/6/2025,2/7/2025,San Francisco,San Francisco,Rail,Amtrak,Standard,0,2048.53,204.85
EMP08271,Sales,Conference,1/1/2025,1/9/2025,Atlanta,Atlanta,Bus,Intercity Bus,Standard,0,2287.31,182.98
EMP08272,Engineering,Client Meeting,1/12/2025,1/17/2025,New York,Tampa,Bus,Intercity Bus,Standard,0,713.47,57.08
EMP08273,Finance,Internal Meeting,1/18/2025,1/23/2025,Chicago,New York,Air,Southwest,First,2,276,369
EMP08274,Finance,Training,1/21/2025,1/22/2025,Chicago,New York,Air,American Airlines,First,2,1041.69,560.42
EMP08275,Finance,Internal Meeting,12/13/2025,12/19/2025,New York,New York,Road,Enterprise,Standard,0,1951.78,975.89
EMP08276,HR,Training,11/13/2025,11/14/2025,Tampa,Dallas,Rail,Amtrak,Business,0,869.71,86.97
EMP08277,Engineering,Conference,1/10/2025,1/16/2025,San Francisco,New York,Air,Southwest,Business,2,2990.18,1047.55
EMP08278,Finance,Client Meeting,10/21/2025,10/22/2025,Dallas,Chicago,Bus,Intercity Bus,Standard,0,1283.01,102.64
EMP08279,HR,Conference,3/14/2025,3/18/2025,San Francisco,Atlanta,Bus,Intercity Bus,Standard,0,2831.59,226.53
EMP08280,Engineering,Client Meeting,2/12/2025,2/20/2025,Chicago,Dallas,Road,Lyft,Standard,0,2178.46,1089.23
EMP08281,HR,Conference,1/12/2025,1/13/2025,Atlanta,Tampa,Bus,Intercity Bus,Standard,0,309.97,24.8
EMP08282,Finance,Conference,7/20/2025,7/23/2025,New York,Chicago,Bus,Intercity Bus,Standard,0,2546.64,203.73
EMP08283,Finance,Training,4/20/2025,4/29/2025,New York,San Francisco,Road,Uber,Standard,0,2210.29,1105.14
EMP08284,Engineering,Training,3/21/2025,3/28/2025,Tampa,Dallas,Rail,Amtrak,Standard,0,1852.29,185.23
EMP08285,Finance,Conference,6/5/2025,6/14/2025,Atlanta,Atlanta,Rail,Amtrak,Standard,0,2469.86,246.99
EMP08286,HR,Internal Meeting,4/29/2025,4/30/2025,Chicago,Dallas,Rail,Amtrak,Standard,0,1242.12,124.21
EMP08287,Engineering,Client Meeting,7/6/2025,7/7/2025,San Francisco,Chicago,Bus,Intercity Bus,Standard,0,703.43,56.27
EMP08288,Engineering,Client Meeting,2/13/2025,2/22/2025,New York,San Francisco,Road,Lyft,Standard,0,1560.47,780.24
EMP08289,Sales,Client Meeting,2/23/2025,2/24/2025,Chicago,Chicago,Bus,Intercity Bus,Standard,0,1669.08,133.53
EMP08290,Sales,Client Meeting,4/22/2025,4/23/2025,San Francisco,San Francisco,Rail,Amtrak,Business,0,1638.06,163.81
EMP08291,Sales,Client Meeting,5/11/2025,5/12/2025,Atlanta,San Francisco,Rail,Amtrak,Business,0,1716.97,171.7
EMP08292,HR,Internal Meeting,7/26/2025,8/4/2025,Chicago,Chicago,Bus,Intercity Bus,Standard,0,2848.68,227.89
EMP08293,Engineering,Internal Meeting,3/21/2025,3/24/2025,Dallas,Dallas,Road,Lyft,Standard,0,2711.62,1355.81
EMP08294,Finance,Training,8/28/2025,9/3/2025,Chicago,New York,Road,Lyft,Standard,0,2633.37,1316.68
EMP08295,Sales,Client Meeting,9/11/2025,9/19/2025,San Francisco,New York,Rail,Amtrak,Business,0,2414.18,241.42
