trip_id,supplier_location,destination_facility,carrier_name,carrier_type,mode_of_transport,delivery_datetime,idle_time_minutes,fuel_consumed_gallons,fuel_type,electricity_kwh,shipment_weight_lb,shipment_volume_ctf,pallets_packages,distance_traveled,invoice_amount_usd
TRIP07133,New York,Atlanta,DHL,,Air,3/28/2025,133.86,134.65,Jet Fuel,0,14309.66,42.08,25,1346.46,1209.42
TRIP07134,Chicago,Dallas,FedEx,LTL,Road,3/25/2025,37.91,127.02,Diesel,0,16723.66,47.48,5,762.13,765.54
TRIP07135,Tampa,Chicago,FedEx,,Rail,3/19/2025,108.6,88.11,Diesel,0,10962.69,48.19,9,2936.92,1777.71
TRIP07136,Tampa,New York,DHL,,Rail,8/12/2025,95.97,80.28,Diesel,0,559.06,67.62,25,2675.98,1599.17
TRIP07137,New York,New York,Maersk,,Sea,7/6/2025,83.08,52.94,Heavy Fuel Oil,0,4851.03,77.98,20,264.7,429.37
TRIP07138,New York,Dallas,XPO Logistics,,Air,3/17/2025,57.34,67.92,Jet Fuel,0,17285.46,20.35,12,679.2,805.31
TRIP07139,Chicago,Atlanta,UPS,,Air,12/5/2025,104.34,21.23,Jet Fuel,0,13350.45,49.09,26,212.29,633.15
TRIP07140,Chicago,Chicago,XPO Logistics,,Rail,2/22/2025,62.93,46.59,Diesel,0,7196.49,66.62,11,1552.84,1030.35
TRIP07141,Chicago,Dallas,XPO Logistics,,Rail,3/5/2025,88.17,9.35,Diesel,0,15219.17,52.92,27,311.57,730.17
TRIP07142,Dallas,Atlanta,FedEx,LTL,Road,2/18/2025,131.39,0,Electric,3453.12,1873.43,6.69,22,2302.08,1408.51
TRIP07143,Tampa,New York,UPS,,Rail,4/22/2025,59.05,57.09,Diesel,0,13059.96,79.5,27,1903.1,1482.75
TRIP07144,Tampa,Dallas,XPO Logistics,,Sea,3/29/2025,148.37,527.75,Heavy Fuel Oil,0,8469.99,68.26,10,2638.73,1588.76
TRIP07145,Atlanta,Dallas,XPO Logistics,FTL,Road,1/7/2025,12.97,126.5,Diesel,0,6249.88,5.48,24,758.97,744.48
TRIP07146,Los Angeles,Los Angeles,Maersk,,Rail,3/31/2025,20.53,35.37,Diesel,0,12849.35,9.89,17,1179.09,1016.53
TRIP07147,Chicago,Chicago,UPS,,Air,3/22/2025,17.44,95.06,Jet Fuel,0,18217.3,3.95,24,950.55,1079.62
TRIP07148,Tampa,Atlanta,UPS,,Rail,5/10/2025,123.18,86.22,Diesel,0,18570.74,68.56,19,2874.08,1998.45
TRIP07149,Atlanta,Atlanta,Maersk,,Sea,1/21/2025,128.29,259.63,Heavy Fuel Oil,0,1348.84,79.01,6,1298.13,736.04
TRIP07150,Chicago,Chicago,FedEx,,Sea,6/9/2025,12.52,331.69,Heavy Fuel Oil,0,451.4,74.66,22,1658.43,1058.24
TRIP07151,Atlanta,New York,XPO Logistics,FTL,Road,11/24/2025,177.91,315.4,Gasoline,0,18157.52,11.22,11,1892.42,1419.36
TRIP07152,Los Angeles,Chicago,DHL,,Sea,1/27/2025,58.06,371.08,Heavy Fuel Oil,0,8512.33,10.57,18,1855.41,1277.95
TRIP07153,New York,Los Angeles,Maersk,,Sea,3/10/2025,45.22,593.09,Heavy Fuel Oil,0,19015.89,73.79,21,2965.43,2073.03
TRIP07154,Tampa,Tampa,DHL,,Sea,4/2/2025,175.28,20.86,Heavy Fuel Oil,0,14497.97,85.43,2,104.31,362.11
TRIP07155,Dallas,Los Angeles,FedEx,,Air,5/4/2025,96.77,22.69,Jet Fuel,0,17148.11,77.05,7,226.92,526.42
TRIP07156,Atlanta,Los Angeles,DHL,,Air,2/7/2025,87.84,147.14,Jet Fuel,0,10383.73,82.57,17,1471.44,1113.39
TRIP07157,Tampa,Los Angeles,UPS,,Sea,5/26/2025,157.04,355.32,Heavy Fuel Oil,0,15461.99,38.36,17,1776.61,1367.54
TRIP07158,Chicago,Atlanta,DHL,,Rail,4/4/2025,12.5,81.64,Diesel,0,7563.44,53.09,17,2721.44,1681.99
TRIP07159,Chicago,Dallas,FedEx,,Rail,8/12/2025,173.37,43.93,Diesel,0,2674.24,19.15,16,1464.38,945.67
TRIP07160,Los Angeles,Los Angeles,XPO Logistics,LTL,Road,9/6/2025,103.84,114.15,Gasoline,0,4028.85,89,6,684.92,483.04
TRIP07161,Los Angeles,Los Angeles,XPO Logistics,FTL,Road,12/25/2025,107.32,0,Electric,3712.86,14023.5,19.1,6,2475.24,1578.09
TRIP07162,New York,Los Angeles,XPO Logistics,,Air,3/28/2025,169.78,44.12,Jet Fuel,0,3520.57,86.55,22,441.15,510.99
TRIP07163,New York,New York,Maersk,LTL,Road,12/10/2025,66.05,64.29,Gasoline,0,13491.55,14.08,8,385.76,542.71
TRIP07164,New York,Los Angeles,XPO Logistics,,Sea,1/11/2025,61.49,408.13,Heavy Fuel Oil,0,3532.86,13.05,22,2040.63,1310.97
TRIP07165,Chicago,Los Angeles,DHL,,Air,4/3/2025,164.9,43.53,Jet Fuel,0,6977.97,89.53,19,435.34,547.23
TRIP07166,Los Angeles,Atlanta,Maersk,,Rail,11/30/2025,111.26,27.05,Diesel,0,16395.32,29.31,21,901.68,988.75
TRIP07167,Atlanta,Tampa,XPO Logistics,,Rail,5/1/2025,46.6,30.17,Diesel,0,17423.46,93.74,6,1005.7,911.32
TRIP07168,Tampa,Tampa,XPO Logistics,,Sea,10/31/2025,39.01,281.31,Heavy Fuel Oil,0,11568.73,33.25,18,1406.54,1114.64
TRIP07169,Atlanta,Los Angeles,UPS,,Air,6/13/2025,37.96,11.59,Jet Fuel,0,11467.37,52.22,21,115.9,497.3
TRIP07170,Atlanta,Dallas,FedEx,,Sea,6/27/2025,117.21,459.34,Heavy Fuel Oil,0,17332.32,29.25,11,2296.71,1605
TRIP07171,Tampa,Chicago,Maersk,,Air,9/3/2025,49.12,204.16,Jet Fuel,0,10477.75,69.24,21,2041.64,1440.38
TRIP07172,Dallas,Tampa,XPO Logistics,,Rail,5/25/2025,93.58,33.52,Diesel,0,18215.06,47.11,22,1117.43,1143.02
TRIP07173,Los Angeles,New York,UPS,,Sea,6/27/2025,164.85,291.55,Heavy Fuel Oil,0,12009.14,3.92,23,1457.74,1199.05
TRIP07174,Chicago,Chicago,Maersk,,Sea,3/6/2025,124.27,219.24,Heavy Fuel Oil,0,11880.59,96.41,14,1096.18,925.7
TRIP07175,Tampa,Atlanta,DHL,,Air,10/24/2025,124.19,98.5,Jet Fuel,0,4666.62,38.62,1,985.02,595.84
TRIP07176,Dallas,Tampa,XPO Logistics,,Rail,5/24/2025,67.3,58.6,Diesel,0,17278.99,22.66,12,1953.25,1442.2
TRIP07177,Los Angeles,Dallas,UPS,,Rail,3/25/2025,76.59,75.83,Diesel,0,3495.98,3.84,15,2527.51,1483.67
TRIP07178,Dallas,New York,DHL,,Rail,2/21/2025,120.24,74.71,Diesel,0,3053.34,44.02,11,2490.22,1416.18
TRIP07179,Atlanta,Atlanta,DHL,,Air,11/10/2025,47.1,282.41,Jet Fuel,0,6039.56,19.76,16,2824.05,1692.82
TRIP07180,Tampa,Dallas,FedEx,,Rail,10/25/2025,35.51,68.64,Diesel,0,15090.8,6.96,13,2287.84,1575.74
TRIP07181,Chicago,Atlanta,FedEx,,Rail,12/27/2025,179.42,54.43,Diesel,0,7544.62,45.82,29,1814.48,1348.13
TRIP07182,Tampa,Tampa,Maersk,,Sea,6/8/2025,33.03,470.63,Heavy Fuel Oil,0,13361.1,39.8,8,2353.14,1523.79
TRIP07183,Dallas,Tampa,Maersk,LTL,Road,7/25/2025,88.82,358.52,CNG,0,12608.52,50.28,28,2151.09,1607.72
TRIP07184,New York,Tampa,FedEx,,Rail,5/9/2025,143.22,68.06,Diesel,0,8023.65,15.94,2,2268.68,1314.81
TRIP07185,Tampa,Chicago,Maersk,LTL,Road,3/14/2025,23.07,486.39,Diesel,0,13155.74,55.81,7,2918.34,1792.28
TRIP07186,Chicago,Los Angeles,XPO Logistics,,Sea,8/27/2025,79.82,374.63,Heavy Fuel Oil,0,9814.43,76.15,29,1873.15,1422.86
TRIP07187,Tampa,Los Angeles,UPS,LTL,Road,11/21/2025,77.24,47.6,Diesel,0,12620.71,10.81,5,285.62,445.22
TRIP07188,Atlanta,New York,Maersk,,Air,2/2/2025,83.32,261.92,Jet Fuel,0,644.35,69.57,10,2619.15,1422.46
TRIP07189,New York,New York,DHL,FTL,Road,12/12/2025,31.29,210.46,CNG,0,11969.38,61.02,11,1262.76,980.77
TRIP07190,Los Angeles,Dallas,FedEx,LTL,Road,3/24/2025,148.6,124.62,Gasoline,0,13591.75,58.1,2,747.73,665.7
TRIP07191,New York,Chicago,Maersk,LTL,Road,2/6/2025,66.24,0,Electric,4496.3,5540.08,56.11,28,2997.53,1889.57
TRIP07192,New York,Atlanta,FedEx,LTL,Road,10/1/2025,79.33,30.44,Diesel,0,4295.69,51.15,10,182.66,277.24
TRIP07193,Atlanta,Tampa,DHL,,Sea,10/25/2025,72.49,135.37,Heavy Fuel Oil,0,13871.07,25.22,25,676.84,865.84
TRIP07194,Dallas,Los Angeles,FedEx,,Air,5/1/2025,93.57,201.07,Jet Fuel,0,6970.37,80.92,3,2010.69,1174.75
TRIP07195,New York,Tampa,UPS,,Air,12/27/2025,116.13,19.79,Jet Fuel,0,10126.36,26,16,197.91,461.48
TRIP07196,Chicago,Dallas,FedEx,,Rail,12/13/2025,151.73,78.43,Diesel,0,13720.29,20.98,8,2614.19,1661.5
TRIP07197,Tampa,Tampa,FedEx,LTL,Road,6/5/2025,176.47,0,Electric,3021.09,8719.82,90.62,1,2014.06,1191.43
TRIP07198,Dallas,Tampa,Maersk,,Air,1/24/2025,121.36,270.82,Jet Fuel,0,17881.52,79.09,5,2708.2,1761.73
TRIP07199,Atlanta,New York,Maersk,,Rail,2/2/2025,79.87,10.89,Diesel,0,18021.27,88.23,29,362.98,831.92
TRIP07200,Chicago,Los Angeles,XPO Logistics,,Sea,8/17/2025,88.9,569.01,Heavy Fuel Oil,0,4896.63,13.12,12,2845.05,1640.46
TRIP07201,Los Angeles,Los Angeles,UPS,LTL,Road,5/25/2025,31.75,323.65,CNG,0,7523.94,64,26,1941.91,1381.43
TRIP07202,Chicago,Tampa,UPS,LTL,Road,5/24/2025,164.43,0,Electric,1786.92,17672.41,41.15,10,1191.28,1049.09
TRIP07203,Dallas,Los Angeles,DHL,,Sea,4/20/2025,49.41,14.08,Heavy Fuel Oil,0,2765.19,12.86,27,70.39,360.5
TRIP07204,Los Angeles,Atlanta,DHL,,Rail,3/8/2025,144.7,5.91,Diesel,0,3838.13,38.5,22,196.95,395.24
TRIP07205,Tampa,Tampa,DHL,,Sea,2/3/2025,114.37,104.96,Heavy Fuel Oil,0,7688.63,47.16,1,524.78,426.16
TRIP07206,Tampa,Tampa,Maersk,,Rail,1/1/2025,145.3,31.29,Diesel,0,14706.81,56.16,26,1042.84,1075.56
TRIP07207,Tampa,Tampa,FedEx,,Rail,4/13/2025,81.66,17.65,Diesel,0,6998.14,7.43,24,588.37,674.15
TRIP07208,Tampa,Atlanta,DHL,,Rail,6/20/2025,33.28,40.82,Diesel,0,5522.49,29.45,10,1360.56,890.73
TRIP07209,Los Angeles,Chicago,UPS,,Rail,1/25/2025,81.08,15.31,Diesel,0,19382.38,67.65,3,510.45,672.87
TRIP07210,Los Angeles,Chicago,UPS,LTL,Road,11/2/2025,107.45,426.1,Gasoline,0,102.04,92.59,6,2556.57,1340.33
TRIP07211,Los Angeles,Chicago,FedEx,FTL,Road,7/13/2025,152.64,309.55,Diesel,0,9310.23,26.35,27,1857.27,1384.84
TRIP07212,Los Angeles,New York,XPO Logistics,,Sea,8/21/2025,35.28,387.45,Heavy Fuel Oil,0,3791.22,87.09,8,1937.26,1124.45
TRIP07213,Chicago,Chicago,Maersk,,Sea,7/9/2025,123.98,331.68,Heavy Fuel Oil,0,7033.41,70.58,25,1658.41,1219.87
TRIP07214,Tampa,Atlanta,Maersk,,Sea,12/3/2025,163.92,70.71,Heavy Fuel Oil,0,1388.88,72.74,6,353.55,264.55
TRIP07215,Tampa,Atlanta,XPO Logistics,LTL,Road,9/30/2025,64.98,180.41,Diesel,0,10278.91,18.7,4,1082.43,786.79
TRIP07216,New York,Chicago,FedEx,FTL,Road,9/17/2025,55.46,26.48,Diesel,0,4677.91,24.56,2,158.89,193
TRIP07217,Dallas,Dallas,XPO Logistics,,Air,5/10/2025,83.74,147,Jet Fuel,0,16691.21,74.15,21,1470.02,1278.83
TRIP07218,Dallas,Dallas,XPO Logistics,,Sea,2/13/2025,51.24,143.97,Heavy Fuel Oil,0,11244.08,88.23,4,719.87,624.82
TRIP07219,Los Angeles,Los Angeles,UPS,,Sea,5/24/2025,69.79,83.18,Heavy Fuel Oil,0,7104.49,93.82,11,415.9,460.04
TRIP07220,Tampa,New York,Maersk,,Air,10/24/2025,35.73,266.75,Jet Fuel,0,1280.1,97.24,9,2667.53,1449.37
TRIP07221,Los Angeles,Chicago,FedEx,,Rail,5/7/2025,121.22,15.9,Diesel,0,13374.55,75.03,24,530.09,772.54
TRIP07222,Los Angeles,Los Angeles,DHL,,Air,9/6/2025,65.8,265.18,Jet Fuel,0,2875.65,13.58,12,2651.78,1503.4
TRIP07223,Dallas,New York,XPO Logistics,,Rail,4/9/2025,123.39,76.44,Diesel,0,6940.07,87.04,26,2548.12,1672.86
TRIP07224,New York,Tampa,UPS,,Rail,12/5/2025,149.47,77.78,Diesel,0,13075.29,12.82,15,2592.69,1707.85
TRIP07225,Chicago,Los Angeles,FedEx,FTL,Road,5/23/2025,136.23,338,CNG,0,19763.69,2.58,17,2027.99,1579.27
TRIP07226,Atlanta,Atlanta,Maersk,LTL,Road,12/12/2025,83.79,74.14,Gasoline,0,9572.51,32.5,3,444.85,443.88
TRIP07227,Tampa,Chicago,XPO Logistics,FTL,Road,8/4/2025,91.48,336.74,Diesel,0,3336.82,45.36,4,2020.45,1116.96
TRIP07228,Atlanta,Tampa,FedEx,,Sea,7/1/2025,37.58,135.73,Heavy Fuel Oil,0,13242.2,34.08,7,678.65,674.17
TRIP07229,Atlanta,Chicago,UPS,,Rail,1/29/2025,129.81,19.41,Diesel,0,1622.55,74.5,14,647.13,496.02
TRIP07230,Los Angeles,Dallas,DHL,,Rail,6/22/2025,107.12,42.3,Diesel,0,2411.15,19.03,23,1409.85,983.15
TRIP07231,Atlanta,Los Angeles,DHL,,Rail,5/25/2025,149.39,9.49,Diesel,0,3580.81,53.94,3,316.47,259.85
TRIP07232,Tampa,Chicago,Maersk,,Sea,8/28/2025,160.49,413.36,Heavy Fuel Oil,0,9099.26,25.5,8,2066.78,1295.38
TRIP07233,Los Angeles,New York,UPS,LTL,Road,1/17/2025,33.13,100.96,Gasoline,0,11416.32,96.21,14,605.77,671.21
TRIP07234,Atlanta,Los Angeles,DHL,,Air,1/12/2025,158.21,147.09,Jet Fuel,0,16586.47,85.12,28,1470.88,1347.17
TRIP07235,New York,Dallas,FedEx,,Sea,3/5/2025,64.19,313.61,Heavy Fuel Oil,0,16617.58,95.25,1,1568.05,1126.38
TRIP07236,Atlanta,Dallas,FedEx,,Sea,12/19/2025,14.63,424.16,Heavy Fuel Oil,0,18098.94,97.24,22,2120.8,1642.38
TRIP07237,Chicago,Dallas,XPO Logistics,,Sea,12/21/2025,17.04,442.68,Heavy Fuel Oil,0,15697.92,70.34,13,2213.41,1550.66
TRIP07238,Tampa,Dallas,FedEx,,Air,12/22/2025,171.17,135.4,Jet Fuel,0,16381.78,93.47,4,1354.01,1044.64
TRIP07239,Dallas,New York,Maersk,,Sea,9/5/2025,13.18,578.32,Heavy Fuel Oil,0,6352.08,36.09,24,2891.58,1812.83
TRIP07240,Tampa,New York,DHL,,Sea,5/20/2025,135.25,437.09,Heavy Fuel Oil,0,15487.53,72.56,27,2185.46,1672.48
TRIP07241,Atlanta,Chicago,DHL,FTL,Road,9/12/2025,168.81,0,Electric,3865.99,4502.49,62.43,27,2577.33,1648.71
TRIP07242,Dallas,New York,Maersk,,Sea,2/12/2025,46.78,545.84,Heavy Fuel Oil,0,16309.88,56.81,22,2729.19,1910.79
TRIP07243,Tampa,Tampa,XPO Logistics,,Air,8/26/2025,21.28,242.53,Jet Fuel,0,7275.21,29.47,3,2425.34,1388.17
TRIP07244,Chicago,Tampa,UPS,LTL,Road,6/17/2025,19.87,388.46,Diesel,0,14331.68,55.72,5,2330.78,1502.02
TRIP07245,Los Angeles,Dallas,UPS,,Rail,1/15/2025,43.31,79.59,Diesel,0,6408.19,64.6,9,2653.08,1544.7
TRIP07246,Chicago,Atlanta,DHL,FTL,Road,12/4/2025,175,376.61,CNG,0,6783.85,21.97,15,2259.68,1415.52
TRIP07247,New York,New York,DHL,,Sea,11/4/2025,122.71,285.7,Heavy Fuel Oil,0,3318.98,76.02,18,1428.5,960.63
TRIP07248,Los Angeles,Tampa,FedEx,FTL,Road,4/27/2025,118.19,216.47,Diesel,0,2594.88,67.77,20,1298.85,901.32
TRIP07249,Chicago,Chicago,DHL,FTL,Road,10/21/2025,81.39,0,Electric,2370.95,7179.16,65.2,22,1580.63,1153.9
TRIP07250,Chicago,Tampa,XPO Logistics,,Rail,3/4/2025,44.41,86.42,Diesel,0,6442.63,64.81,7,2880.51,1639.11
TRIP07251,Tampa,Los Angeles,FedEx,LTL,Road,9/19/2025,116.45,128.09,Gasoline,0,15693.11,44.79,1,768.52,708.12
TRIP07252,Atlanta,Atlanta,FedEx,FTL,Road,7/2/2025,30.4,307.71,Gasoline,0,8360.29,61.87,18,1846.25,1270.33
TRIP07253,Tampa,New York,UPS,,Air,8/26/2025,117.97,197.84,Jet Fuel,0,19055.08,48.52,19,1978.42,1560.31
TRIP07254,Dallas,New York,Maersk,,Air,1/30/2025,92.11,67.95,Jet Fuel,0,5126.14,65.19,20,679.54,642.29
TRIP07255,Tampa,Atlanta,UPS,,Rail,8/24/2025,132.52,46.03,Diesel,0,19104.52,10.93,16,1534.24,1309.21
TRIP07256,Dallas,Atlanta,DHL,FTL,Road,12/16/2025,137.38,347.67,Diesel,0,13835.88,93.61,4,2086,1359.72
TRIP07257,Los Angeles,Dallas,Maersk,LTL,Road,6/11/2025,165.3,0,Electric,2581.51,2700.99,22.66,19,1721.01,1104.52
TRIP07258,Los Angeles,Los Angeles,UPS,LTL,Road,2/7/2025,39.76,44.5,Gasoline,0,14025.91,73.29,8,266.98,494.01
TRIP07259,Tampa,Los Angeles,FedEx,,Air,10/31/2025,68.38,213.56,Jet Fuel,0,3468.14,14.4,15,2135.61,1287.17
TRIP07260,Tampa,Los Angeles,FedEx,FTL,Road,1/6/2025,109.2,452.23,Diesel,0,3351.3,32.26,23,2713.37,1653.71
TRIP07261,Los Angeles,Chicago,FedEx,LTL,Road,7/4/2025,61.67,31.91,Diesel,0,12345.71,13.19,18,191.46,522.64
TRIP07262,Tampa,Los Angeles,DHL,,Rail,3/25/2025,165.68,44.31,Diesel,0,10826.2,43.48,2,1477.07,975.06
TRIP07263,Los Angeles,Chicago,UPS,,Sea,7/7/2025,113.93,597.46,Heavy Fuel Oil,0,13124.04,85.63,19,2987.32,1946.14
TRIP07264,Atlanta,New York,UPS,,Rail,6/11/2025,166.07,26.42,Diesel,0,8292.58,37.18,15,880.65,756.18
TRIP07265,Chicago,Tampa,Maersk,,Air,2/25/2025,81.71,12.28,Jet Fuel,0,2168.66,93.19,20,122.81,304.78
TRIP07266,Los Angeles,Dallas,DHL,,Rail,3/14/2025,53.78,13.13,Diesel,0,2710.63,65.1,9,437.53,362.98
TRIP07267,Chicago,Los Angeles,XPO Logistics,,Air,5/21/2025,100.48,181.49,Jet Fuel,0,17592.74,72.84,10,1814.86,1359.28
TRIP07268,Dallas,Dallas,Maersk,FTL,Road,10/2/2025,30.28,314.52,Gasoline,0,8130.12,79.99,3,1887.1,1136.15
TRIP07269,New York,Atlanta,FedEx,,Rail,10/1/2025,168.68,43.1,Diesel,0,7285.51,97.51,20,1436.65,1064.04
TRIP07270,Tampa,Dallas,FedEx,,Rail,4/4/2025,51.79,86.02,Diesel,0,1114.07,89.07,5,2867.48,1506.02
TRIP07271,Atlanta,Atlanta,DHL,FTL,Road,10/31/2025,162.78,83.25,Gasoline,0,6475.28,61.93,23,499.48,609.25
TRIP07272,New York,Tampa,DHL,LTL,Road,9/18/2025,17.62,339.21,Gasoline,0,10782.52,18.08,28,2035.24,1513.27
TRIP07273,Tampa,Chicago,FedEx,,Rail,9/12/2025,158.91,81.7,Diesel,0,10819.57,17.68,22,2723.39,1798.09
TRIP07274,Los Angeles,Los Angeles,XPO Logistics,,Air,12/18/2025,111.51,120.81,Jet Fuel,0,5137.05,92.28,10,1208.05,806.77
TRIP07275,Los Angeles,Chicago,DHL,FTL,Road,5/31/2025,67.15,52.2,Gasoline,0,15343.56,92,3,313.22,493.48
TRIP07276,Atlanta,Dallas,Maersk,,Sea,9/8/2025,148.55,172.54,Heavy Fuel Oil,0,8937.48,10.05,28,862.68,890.09
TRIP07277,Chicago,Dallas,DHL,,Rail,10/17/2025,45.88,49.09,Diesel,0,17453.87,80.37,16,1636.48,1327.32
TRIP07278,Chicago,Dallas,FedEx,FTL,Road,8/7/2025,169.31,409.58,Diesel,0,15527.97,15.67,28,2457.48,1819.3
TRIP07279,Tampa,Chicago,Maersk,,Air,10/18/2025,44.5,124.59,Jet Fuel,0,13115.88,73.47,27,1245.9,1155.27
TRIP07280,New York,New York,Maersk,FTL,Road,10/7/2025,111.55,299.08,CNG,0,10104.83,51.41,5,1794.5,1149.35
TRIP07281,Los Angeles,Chicago,DHL,,Rail,4/17/2025,154.23,1.57,Diesel,0,5239.33,93.14,14,52.4,270.99
TRIP07282,Chicago,Chicago,XPO Logistics,FTL,Road,11/30/2025,104.12,119,CNG,0,15363.79,61.54,21,713.99,874.27
TRIP07283,Chicago,Tampa,UPS,,Air,3/4/2025,153.57,276.11,Jet Fuel,0,6591.36,33.02,18,2761.13,1692.39
TRIP07284,Tampa,Dallas,Maersk,,Air,3/22/2025,100.68,19.55,Jet Fuel,0,9953.48,81.46,23,195.49,526.81
TRIP07285,Dallas,Dallas,UPS,,Rail,11/5/2025,39.66,70.71,Diesel,0,11321.73,24.68,1,2357.1,1414.98
TRIP07286,Chicago,Tampa,Maersk,,Air,1/31/2025,110.4,14.68,Jet Fuel,0,19787.81,35.45,21,146.83,679.17
TRIP07287,New York,New York,UPS,FTL,Road,8/28/2025,45.32,0,Electric,2371.11,343.36,78.31,5,1580.74,847.24
TRIP07288,New York,Atlanta,UPS,,Sea,7/4/2025,50.1,282.34,Heavy Fuel Oil,0,2264.76,54.73,3,1411.7,781.15
TRIP07289,Los Angeles,Tampa,DHL,,Sea,4/14/2025,78.12,168.28,Heavy Fuel Oil,0,3234.42,48.62,2,841.42,505.4
TRIP07290,Tampa,Los Angeles,FedEx,,Sea,4/22/2025,79.48,217.58,Heavy Fuel Oil,0,15152.57,64.48,26,1087.9,1107
TRIP07291,Atlanta,Dallas,UPS,,Air,12/15/2025,127.58,41.57,Jet Fuel,0,15274.33,33.78,6,415.74,573.36
TRIP07292,Los Angeles,New York,UPS,,Rail,12/12/2025,111.12,56.12,Diesel,0,6304.12,35.72,24,1870.81,1301.49
TRIP07293,Los Angeles,New York,DHL,,Rail,3/21/2025,173.74,85.84,Diesel,0,12976.38,9.49,5,2861.21,1740.13
TRIP07294,Chicago,New York,UPS,,Rail,12/18/2025,161.96,20.45,Diesel,0,13016.47,98.27,25,681.56,851.11
TRIP07295,Atlanta,Chicago,Maersk,,Air,10/30/2025,40.35,213.61,Jet Fuel,0,19832.05,9.93,23,2136.12,1694.7
TRIP07296,Dallas,New York,DHL,,Sea,6/22/2025,71.48,225.79,Heavy Fuel Oil,0,19186.77,28.17,29,1128.96,1238.22
TRIP07297,Dallas,New York,XPO Logistics,,Rail,7/1/2025,21.85,5.3,Diesel,0,7312.59,67.49,13,176.74,364.62
TRIP07298,Chicago,Los Angeles,UPS,,Air,8/18/2025,133.5,93.4,Jet Fuel,0,4293.14,1.34,3,934.01,582.87
TRIP07299,Los Angeles,Atlanta,Maersk,,Air,12/30/2025,145.88,108.15,Jet Fuel,0,15003.03,44.4,4,1081.48,880.8
TRIP07300,Dallas,Los Angeles,Maersk,LTL,Road,9/28/2025,101.84,434.62,Diesel,0,16414.53,45.36,14,2607.72,1772.15
TRIP07301,Los Angeles,Dallas,UPS,,Air,4/20/2025,27.98,107.79,Jet Fuel,0,7044.92,14.01,24,1077.88,919.84
TRIP07302,New York,Atlanta,UPS,,Sea,9/1/2025,58.85,146.31,Heavy Fuel Oil,0,14946.36,19.1,18,731.57,844.71
TRIP07303,Chicago,Tampa,Maersk,,Sea,5/19/2025,143.09,228.92,Heavy Fuel Oil,0,6638.12,38.09,9,1144.59,795.06
TRIP07304,Los Angeles,Tampa,FedEx,,Rail,5/23/2025,144.53,30.31,Diesel,0,2975.8,26.42,22,1010.25,784.64
TRIP07305,Los Angeles,Chicago,DHL,,Rail,2/20/2025,68.36,48.01,Diesel,0,11556.45,56.5,4,1600.28,1071.27
TRIP07306,Tampa,Atlanta,UPS,,Sea,9/16/2025,43.91,425.99,Heavy Fuel Oil,0,13183.98,20.25,28,2129.93,1608.64
TRIP07307,Tampa,Tampa,DHL,,Air,1/4/2025,156.97,222.4,Jet Fuel,0,7017.43,37.34,14,2224.02,1392.36
TRIP07308,Atlanta,Los Angeles,XPO Logistics,LTL,Road,1/20/2025,131.98,77.29,CNG,0,1185.93,40.8,9,463.74,345.59
TRIP07309,Dallas,Los Angeles,XPO Logistics,,Rail,7/2/2025,165.78,27.59,Diesel,0,2320.48,72,10,919.55,606.18
TRIP07310,Atlanta,New York,Maersk,FTL,Road,9/9/2025,10.76,376.25,Gasoline,0,18727.91,20.12,16,2257.49,1663.3
TRIP07311,Atlanta,Atlanta,DHL,FTL,Road,4/22/2025,158.2,442.02,Diesel,0,2393.53,58.81,28,2652.11,1653.93
TRIP07312,Los Angeles,Chicago,UPS,FTL,Road,9/24/2025,139.68,351.38,CNG,0,3498.03,3.54,12,2108.25,1244.09
TRIP07313,Chicago,Los Angeles,FedEx,FTL,Road,3/3/2025,169.23,0,Electric,2760.7,782.88,15.17,3,1840.47,965.89
TRIP07314,Atlanta,Chicago,Maersk,,Air,8/14/2025,66.76,141.57,Jet Fuel,0,4164.67,15.99,20,1415.73,991.16
TRIP07315,Atlanta,Tampa,UPS,,Rail,11/18/2025,132.82,15.66,Diesel,0,267.33,29.27,22,522.16,486.43
TRIP07316,Los Angeles,Dallas,XPO Logistics,,Sea,12/8/2025,67.55,453.76,Heavy Fuel Oil,0,14492.52,29.87,14,2268.79,1564.25
TRIP07317,Chicago,Dallas,Maersk,LTL,Road,7/4/2025,122.3,418.48,Gasoline,0,1196.81,4.73,8,2510.89,1359.38
TRIP07318,Atlanta,Tampa,DHL,,Air,4/3/2025,109.41,61.54,Jet Fuel,0,7838,31.97,9,615.43,554.47
TRIP07319,Tampa,New York,FedEx,FTL,Road,4/24/2025,45.43,0,Electric,4471.99,11235.8,54.98,8,2981.33,1795.38
TRIP07320,New York,Dallas,Maersk,,Air,11/15/2025,67.84,26.1,Jet Fuel,0,2200.15,56.35,4,261,214.5
TRIP07321,Atlanta,Atlanta,Maersk,,Sea,4/27/2025,168.83,330.37,Heavy Fuel Oil,0,11098.77,68.85,3,1651.86,1077.91
TRIP07322,Tampa,Atlanta,UPS,,Sea,5/21/2025,90.95,235.75,Heavy Fuel Oil,0,4474.29,15.45,10,1178.76,778.87
TRIP07323,Tampa,Los Angeles,XPO Logistics,,Rail,6/24/2025,116.39,82.88,Diesel,0,9804.61,7.3,23,2762.76,1807.47
