shipment_id,carrier_name,carrier_type,mode_of_transport,origin,destination,delivery_datetime,distance_traveled,idle_time,shipment_weight_lb,shipment_volume_cuft,fuel_consumed_gallons,electricity_kwh,invoice_amount_usd
SHP009541,FedEx,0,Rail,Boston,Chicago,2025-12-25 15:36:00,1136.8,6.46,9302.37,265.99,34.1,0.0,131.26
SHP009542,Schneider,FTL,Road,Atlanta,Tampa,2025-01-01 13:12:00,417.26,0.79,4650.64,69.1,69.54,0.0,79.89
SHP009543,Schneider,0,Air,Atlanta,Chicago,2025-06-27 00:40:00,1960.23,0.87,23019.1,294.56,196.02,0.0,950.44
SHP009544,J.B. Hunt,0,Rail,Miami,Chicago,2025-05-03 15:02:00,1646.23,5.38,39430.72,16.47,49.39,0.0,397.76
SHP009545,Schneider,0,Ocean,Miami,Atlanta,2025-09-15 01:38:00,5781.1,2.58,29310.41,193.54,1156.22,0.0,319.99
SHP009546,XPO Logistics,0,Ocean,Dallas,Chicago,2025-01-28 11:06:00,5084.81,8.81,6784.65,362.03,1016.96,0.0,186.47
SHP009547,Schneider,0,Air,San Francisco,Tampa,2025-04-04 14:23:00,2742.48,1.14,36867.77,70.95,274.25,0.0,1422.98
SHP009548,J.B. Hunt,0,Air,Boston,Atlanta,2025-01-28 03:58:00,2286.29,3.86,6321.15,218.11,228.63,0.0,698.0
SHP009549,C.H. Robinson,0,Rail,Atlanta,Tampa,2025-05-04 20:12:00,739.93,3.72,30249.02,330.93,22.2,0.0,278.99
SHP009550,DHL,0,Rail,Miami,San Francisco,2025-04-26 09:02:00,1749.9,2.3,21958.8,225.11,52.5,0.0,263.17
SHP009551,J.B. Hunt,LTL,Road,Tampa,Dallas,2025-10-20 16:02:00,1106.68,0.31,9893.33,240.39,184.45,0.0,231.73
SHP009552,J.B. Hunt,0,Ocean,Tampa,San Francisco,2025-07-04 06:58:00,5191.55,9.92,34174.8,281.43,1038.31,0.0,326.62
SHP009553,C.H. Robinson,0,Rail,Tampa,Atlanta,2025-08-05 13:55:00,1260.5,5.54,14877.29,38.92,37.81,0.0,182.04
SHP009554,FedEx,0,Rail,San Francisco,Atlanta,2025-03-05 13:24:00,1492.33,3.03,34032.74,304.71,44.77,0.0,346.88
SHP009555,FedEx,0,Air,Atlanta,Dallas,2025-08-19 06:54:00,1255.0,2.58,25996.96,353.64,125.5,0.0,833.69
SHP009556,C.H. Robinson,0,Air,Atlanta,Chicago,2025-11-23 09:12:00,2520.31,1.06,37793.7,206.01,252.03,0.0,1385.95
SHP009557,XPO Logistics,0,Rail,Dallas,New York,2025-02-11 19:40:00,1576.72,2.54,1646.64,287.1,47.3,0.0,92.01
SHP009558,FedEx,LTL,Road,New York,Miami,2025-03-05 03:43:00,423.37,5.91,1178.87,24.6,0.0,635.06,62.59
SHP009559,FedEx,0,Rail,Boston,Dallas,2025-04-08 23:58:00,272.03,2.52,23378.05,253.28,8.16,0.0,200.63
SHP009560,C.H. Robinson,FTL,Road,Boston,Miami,2025-11-04 16:06:00,452.59,0.76,9732.62,92.89,75.43,0.0,133.53
SHP009561,J.B. Hunt,0,Ocean,Tampa,Miami,2025-08-02 12:27:00,6092.5,19.16,31192.05,484.55,1218.5,0.0,338.74
SHP009562,XPO Logistics,0,Rail,Dallas,Tampa,2025-08-10 10:02:00,1614.78,4.48,16889.97,457.97,48.44,0.0,215.86
SHP009563,J.B. Hunt,0,Rail,New York,Miami,2025-04-03 15:08:00,1177.96,3.06,22796.33,496.08,35.34,0.0,241.27
SHP009564,J.B. Hunt,LTL,Road,San Francisco,Tampa,2025-04-13 19:14:00,1026.89,1.87,9536.6,490.75,171.15,0.0,218.59
SHP009565,J.B. Hunt,0,Ocean,San Francisco,Dallas,2025-12-03 07:32:00,2233.75,21.7,35386.51,20.84,446.75,0.0,243.95
SHP009566,Schneider,0,Rail,Atlanta,Boston,2025-04-20 15:11:00,1271.5,3.14,27147.2,456.87,38.14,0.0,280.75
SHP009567,C.H. Robinson,LTL,Road,Atlanta,Boston,2025-07-08 16:18:00,623.6,2.63,9227.08,487.08,103.93,0.0,167.1
SHP009568,XPO Logistics,0,Rail,Tampa,New York,2025-04-15 05:53:00,299.58,7.46,3769.36,169.31,8.99,0.0,45.13
SHP009569,C.H. Robinson,LTL,Road,Tampa,New York,2025-11-08 04:24:00,926.96,4.72,7299.35,20.52,154.49,0.0,184.23
SHP009570,Schneider,LTL,Road,Boston,New York,2025-06-15 22:23:00,202.91,5.63,952.39,40.19,33.82,0.0,33.87
SHP009571,UPS,0,Air,Tampa,Dallas,2025-02-18 20:34:00,2556.24,2.74,14390.41,83.69,255.62,0.0,926.87
SHP009572,C.H. Robinson,0,Ocean,Miami,Boston,2025-02-16 09:10:00,7131.28,23.75,2473.88,277.5,1426.26,0.0,226.31
SHP009573,Old Dominion,0,Ocean,Chicago,Dallas,2025-06-06 07:26:00,2459.78,20.31,14169.89,357.6,491.96,0.0,144.64
SHP009574,UPS,0,Ocean,Tampa,Boston,2025-05-12 20:49:00,4546.43,13.91,34390.98,235.73,909.29,0.0,308.35
SHP009575,C.H. Robinson,LTL,Road,Tampa,New York,2025-04-02 20:55:00,1022.44,2.34,1871.61,228.28,170.41,0.0,141.41
SHP009576,Old Dominion,0,Air,New York,Chicago,2025-06-14 21:37:00,1645.56,2.17,32429.05,282.77,164.56,0.0,1059.97
SHP009577,DHL,0,Air,Atlanta,Dallas,2025-05-17 04:23:00,2698.8,2.3,9376.25,65.62,269.88,0.0,862.23
SHP009578,Old Dominion,0,Ocean,Atlanta,Miami,2025-04-20 02:28:00,7012.72,3.24,5145.58,32.77,1402.54,0.0,236.11
SHP009579,Schneider,LTL,Road,Atlanta,Boston,2025-03-31 11:26:00,537.29,3.31,345.77,258.28,89.55,0.0,67.93
SHP009580,XPO Logistics,0,Ocean,Dallas,New York,2025-09-12 06:16:00,3453.2,19.02,33283.29,342.8,690.64,0.0,270.01
SHP009581,FedEx,0,Air,New York,Atlanta,2025-01-31 00:48:00,1578.44,1.26,33961.04,171.49,157.84,0.0,1073.83
SHP009582,Old Dominion,LTL,Road,San Francisco,New York,2025-02-06 04:28:00,459.74,5.52,9759.63,449.17,0.0,689.61,152.77
SHP009583,Schneider,0,Ocean,Tampa,San Francisco,2025-07-23 04:23:00,7986.76,21.12,28322.12,147.62,1597.35,0.0,381.21
SHP009584,DHL,0,Ocean,Boston,Chicago,2025-06-02 03:06:00,7647.18,21.29,10009.5,245.09,1529.44,0.0,279.46
SHP009585,DHL,0,Air,San Francisco,New York,2025-02-17 15:47:00,489.15,3.84,23124.35,123.36,48.91,0.0,584.77
SHP009586,J.B. Hunt,0,Ocean,San Francisco,Boston,2025-11-20 04:04:00,2692.99,23.57,24816.76,210.92,538.6,0.0,204.87
SHP009587,C.H. Robinson,FTL,Road,Boston,San Francisco,2025-12-10 02:12:00,624.82,0.82,3463.4,296.76,104.14,0.0,84.62
SHP009588,J.B. Hunt,0,Ocean,New York,San Francisco,2025-02-05 20:26:00,4340.03,9.9,22861.5,37.27,868.01,0.0,244.51
SHP009589,DHL,LTL,Road,Miami,Boston,2025-09-29 22:51:00,1135.59,1.94,857.02,85.58,189.26,0.0,144.84
SHP009590,Schneider,0,Ocean,San Francisco,Tampa,2025-06-06 11:41:00,1216.05,5.93,16961.79,369.29,243.21,0.0,121.29
SHP009591,Old Dominion,FTL,Road,Dallas,Boston,2025-04-11 01:38:00,363.2,2.76,37185.91,148.62,60.53,0.0,400.92
SHP009592,Schneider,LTL,Road,Chicago,Miami,2025-03-29 18:34:00,963.93,1.16,1906.47,228.62,160.66,0.0,134.74
SHP009593,XPO Logistics,0,Rail,Boston,Tampa,2025-05-30 19:28:00,574.56,7.32,2504.72,299.04,17.24,0.0,48.77
SHP009594,J.B. Hunt,0,Air,San Francisco,Chicago,2025-07-19 06:51:00,1931.42,0.73,29436.29,234.98,193.14,0.0,1071.58
SHP009595,Schneider,0,Ocean,San Francisco,Dallas,2025-05-12 18:27:00,5923.05,20.19,13254.52,242.76,1184.61,0.0,243.96
SHP009596,DHL,LTL,Road,New York,Tampa,2025-07-10 04:53:00,349.87,1.41,155.86,481.85,0.0,524.81,43.54
SHP009597,DHL,LTL,Road,Atlanta,Boston,2025-10-04 17:04:00,557.07,0.33,238.04,144.89,92.85,0.0,69.23
SHP009598,C.H. Robinson,0,Rail,Miami,Boston,2025-10-15 16:26:00,222.3,3.62,2986.07,20.59,6.67,0.0,35.0
SHP009599,XPO Logistics,LTL,Road,Dallas,New York,2025-07-10 03:04:00,819.79,5.46,4182.46,418.55,136.63,0.0,140.2
SHP009600,J.B. Hunt,0,Air,Chicago,New York,2025-06-15 23:16:00,379.02,3.22,2980.6,419.38,37.9,0.0,154.37
SHP009601,C.H. Robinson,0,Air,Boston,Tampa,2025-04-18 02:30:00,2682.39,3.25,32919.59,281.18,268.24,0.0,1328.99
SHP009602,FedEx,LTL,Road,New York,Boston,2025-03-23 08:30:00,354.62,3.95,4479.49,3.66,59.1,0.0,87.35
SHP009603,UPS,0,Ocean,Dallas,Tampa,2025-09-19 03:18:00,4076.19,16.33,1048.4,311.06,815.24,0.0,127.53
SHP009604,J.B. Hunt,0,Air,Chicago,New York,2025-08-13 11:28:00,2061.84,1.05,17527.43,482.2,206.18,0.0,866.01
SHP009605,Old Dominion,0,Air,San Francisco,Boston,2025-07-11 20:07:00,2687.31,1.94,14318.93,62.92,268.73,0.0,958.21
SHP009606,J.B. Hunt,0,Rail,Dallas,Tampa,2025-02-04 13:21:00,256.3,3.08,37641.19,479.35,7.69,0.0,313.94
SHP009607,Schneider,0,Ocean,Miami,Chicago,2025-08-18 16:05:00,6593.9,9.72,6173.24,298.17,1318.78,0.0,228.68
SHP009608,UPS,FTL,Road,Miami,Boston,2025-11-22 21:59:00,793.48,2.69,27820.05,373.59,132.25,0.0,341.68
SHP009609,DHL,0,Ocean,Chicago,Boston,2025-10-13 12:16:00,6372.96,13.05,31769.81,13.71,1274.59,0.0,350.04
SHP009610,Old Dominion,LTL,Road,Miami,Tampa,2025-09-03 02:19:00,832.47,1.6,2814.62,46.56,138.75,0.0,128.04
SHP009611,J.B. Hunt,0,Rail,Chicago,Boston,2025-12-12 04:38:00,507.83,7.94,16907.91,463.95,15.23,0.0,160.65
SHP009612,Schneider,0,Air,Dallas,Tampa,2025-10-16 12:45:00,739.83,1.21,22533.63,175.42,73.98,0.0,635.63
SHP009613,FedEx,FTL,Road,San Francisco,Boston,2025-02-20 17:42:00,790.5,2.68,32558.09,216.35,131.75,0.0,388.82
SHP009614,Schneider,0,Air,San Francisco,Boston,2025-01-06 00:33:00,1845.34,1.62,28309.62,327.71,184.53,0.0,1027.53
SHP009615,DHL,0,Rail,Tampa,Miami,2025-12-06 19:17:00,835.2,2.93,24757.12,471.63,25.06,0.0,239.82
SHP009616,Old Dominion,FTL,Road,Miami,Atlanta,2025-11-11 18:02:00,202.54,4.84,21948.18,263.25,0.0,303.81,235.69
SHP009617,XPO Logistics,0,Ocean,Atlanta,Miami,2025-10-22 22:05:00,7712.63,15.33,33305.45,257.72,1542.53,0.0,397.91
SHP009618,UPS,LTL,Road,Boston,Tampa,2025-12-06 16:29:00,337.33,4.24,9243.29,420.77,56.22,0.0,132.91
SHP009619,UPS,0,Air,Boston,Chicago,2025-12-22 18:59:00,835.58,1.61,20916.79,286.23,83.56,0.0,627.23
SHP009620,Old Dominion,0,Ocean,Boston,Tampa,2025-08-05 10:27:00,1953.61,7.06,30473.83,365.43,390.72,0.0,210.98
SHP009621,UPS,FTL,Road,Miami,Dallas,2025-10-07 17:21:00,1015.09,5.61,12676.31,429.94,169.18,0.0,207.97
SHP009622,Schneider,0,Ocean,Chicago,Tampa,2025-04-14 17:59:00,5495.09,23.07,11246.93,135.57,1099.02,0.0,221.09
SHP009623,FedEx,0,Rail,Atlanta,Dallas,2025-11-10 09:51:00,1326.87,7.5,33069.96,363.79,39.81,0.0,330.9
SHP009624,Schneider,FTL,Road,San Francisco,Miami,2025-07-08 00:25:00,495.41,4.38,32143.28,376.89,0.0,743.12,361.07
SHP009625,XPO Logistics,LTL,Road,New York,Tampa,2025-09-08 17:31:00,828.33,0.52,6648.19,239.67,138.06,0.0,165.88
SHP009626,J.B. Hunt,0,Air,Tampa,Atlanta,2025-06-14 03:44:00,2896.24,2.63,24524.98,497.03,289.62,0.0,1214.56
SHP009627,UPS,0,Ocean,Miami,Dallas,2025-07-11 14:42:00,1201.91,8.08,26415.14,158.3,240.38,0.0,168.13
SHP009628,UPS,0,Ocean,Atlanta,Chicago,2025-01-13 04:12:00,3096.13,21.64,23384.48,52.33,619.23,0.0,209.81
SHP009629,XPO Logistics,0,Rail,San Francisco,New York,2025-12-18 12:35:00,697.38,1.53,22467.13,87.46,20.92,0.0,214.61
SHP009630,Schneider,0,Ocean,Atlanta,Dallas,2025-02-18 07:52:00,6928.36,14.7,2845.34,151.14,1385.67,0.0,222.08
SHP009631,J.B. Hunt,0,Ocean,Tampa,New York,2025-02-24 13:35:00,5122.53,9.38,20770.48,454.77,1024.51,0.0,257.53
SHP009632,J.B. Hunt,0,Air,New York,Miami,2025-03-16 05:46:00,1245.1,1.68,32880.4,160.06,124.51,0.0,968.88
SHP009633,XPO Logistics,LTL,Road,Dallas,Atlanta,2025-10-02 19:43:00,139.65,1.29,9495.68,466.71,23.28,0.0,111.71
SHP009634,FedEx,LTL,Road,New York,Dallas,2025-07-20 01:17:00,308.53,3.43,1503.08,337.66,51.42,0.0,52.05
SHP009635,DHL,0,Ocean,Chicago,Miami,2025-08-05 04:57:00,1889.79,3.1,33083.42,163.37,377.96,0.0,222.11
SHP009636,XPO Logistics,0,Rail,Atlanta,Boston,2025-10-18 22:22:00,373.64,6.84,30614.7,342.2,11.21,0.0,263.6
SHP009637,Schneider,0,Ocean,Miami,New York,2025-03-02 00:46:00,7334.37,12.76,5558.23,31.61,1466.87,0.0,247.82
SHP009638,DHL,0,Rail,Chicago,Miami,2025-08-16 04:28:00,709.51,1.61,21652.62,8.24,21.29,0.0,208.7
SHP009639,FedEx,FTL,Road,Miami,Dallas,2025-05-21 18:41:00,560.33,1.28,15046.59,337.84,93.39,0.0,195.29
SHP009640,Schneider,0,Air,Boston,New York,2025-01-09 07:29:00,1247.6,1.69,39634.65,359.69,124.76,0.0,1104.59
SHP009641,FedEx,0,Rail,Boston,Miami,2025-05-11 11:50:00,1022.18,5.06,24997.21,13.26,30.67,0.0,251.09
SHP009642,DHL,0,Rail,Tampa,Miami,2025-07-25 17:52:00,328.42,5.54,14896.52,28.67,9.85,0.0,135.59
SHP009643,C.H. Robinson,0,Air,New York,Boston,2025-08-15 01:17:00,1103.29,0.96,36694.4,102.26,110.33,0.0,1009.71
SHP009644,UPS,0,Ocean,Chicago,Atlanta,2025-06-02 04:28:00,1577.68,15.78,21115.52,288.39,315.54,0.0,152.91
SHP009645,J.B. Hunt,FTL,Road,Dallas,San Francisco,2025-09-25 00:02:00,551.34,2.94,31262.5,110.74,91.89,0.0,356.73
SHP009646,DHL,0,Ocean,Chicago,Tampa,2025-03-27 22:46:00,3473.97,23.07,8004.44,147.59,694.79,0.0,144.24
SHP009647,Old Dominion,0,Rail,Boston,San Francisco,2025-09-07 00:49:00,506.51,1.14,11158.28,24.19,15.2,0.0,114.59
SHP009648,DHL,0,Ocean,Tampa,Boston,2025-02-05 10:42:00,1660.14,9.98,1318.49,376.73,332.03,0.0,56.4
SHP009649,FedEx,0,Air,Chicago,Dallas,2025-05-26 07:05:00,2448.09,1.94,39394.31,339.82,244.81,0.0,1399.91
SHP009650,XPO Logistics,0,Rail,Dallas,Boston,2025-03-15 03:01:00,1389.95,2.35,33578.79,472.58,41.7,0.0,338.13
SHP009651,DHL,0,Ocean,Boston,Atlanta,2025-05-16 01:02:00,2272.33,17.1,30004.17,153.28,454.47,0.0,218.19
SHP009652,XPO Logistics,0,Air,San Francisco,New York,2025-09-12 00:50:00,1582.52,0.84,7337.24,31.72,158.25,0.0,542.37
SHP009653,Old Dominion,LTL,Road,Tampa,Chicago,2025-04-07 00:58:00,694.19,3.85,9173.78,271.55,115.7,0.0,175.04
SHP009654,DHL,FTL,Road,Dallas,Tampa,2025-06-07 11:01:00,349.7,0.59,35455.65,239.95,58.28,0.0,382.53
SHP009655,C.H. Robinson,0,Ocean,Atlanta,Miami,2025-11-03 17:51:00,6029.91,2.32,19781.49,163.54,1205.98,0.0,279.8
SHP009656,J.B. Hunt,0,Air,New York,Atlanta,2025-09-10 08:32:00,381.89,3.21,20759.62,167.26,38.19,0.0,510.66
SHP009657,XPO Logistics,0,Ocean,Boston,Chicago,2025-10-07 04:10:00,6543.49,11.83,638.17,472.28,1308.7,0.0,199.5
SHP009658,J.B. Hunt,0,Rail,Miami,Chicago,2025-03-26 10:00:00,609.09,6.81,32748.41,82.02,18.27,0.0,292.44
SHP009659,Old Dominion,0,Ocean,San Francisco,Dallas,2025-02-17 22:53:00,4055.02,2.88,14504.79,365.76,811.0,0.0,194.17
SHP009660,J.B. Hunt,0,Air,Chicago,San Francisco,2025-07-05 17:34:00,940.09,0.91,20531.38,268.96,94.01,0.0,645.65
SHP009661,FedEx,FTL,Road,Miami,Boston,2025-03-18 08:22:00,827.2,4.62,27984.48,422.86,0.0,1240.8,346.02
SHP009662,J.B. Hunt,LTL,Road,Miami,Atlanta,2025-02-21 05:51:00,306.34,3.53,3696.94,481.09,0.0,459.51,73.73
SHP009663,UPS,LTL,Road,New York,Miami,2025-08-22 12:11:00,556.32,5.77,7725.3,359.51,92.72,0.0,144.01
SHP009664,J.B. Hunt,FTL,Road,Chicago,San Francisco,2025-02-17 12:35:00,615.3,2.8,21298.65,147.52,102.55,0.0,262.21
SHP009665,C.H. Robinson,0,Ocean,Chicago,Miami,2025-01-10 05:03:00,7283.82,19.48,32155.14,217.14,1456.76,0.0,379.29
SHP009666,FedEx,0,Rail,New York,Boston,2025-06-09 02:51:00,313.74,5.78,15289.34,435.34,9.41,0.0,138.0
SHP009667,Schneider,0,Rail,San Francisco,Chicago,2025-04-20 05:37:00,1448.54,2.02,24267.77,346.41,43.46,0.0,266.57
SHP009668,C.H. Robinson,0,Air,Tampa,Miami,2025-06-26 13:54:00,1833.97,2.3,9500.59,118.72,183.4,0.0,648.5
SHP009669,Old Dominion,0,Air,Chicago,Atlanta,2025-07-21 23:07:00,2373.62,0.57,31266.95,263.87,237.36,0.0,1218.74
SHP009670,Old Dominion,0,Rail,San Francisco,Boston,2025-08-23 04:51:00,1697.96,7.98,26707.64,206.72,50.94,0.0,298.56
SHP009671,FedEx,0,Rail,New York,Atlanta,2025-10-12 18:31:00,960.14,2.43,4419.76,289.8,28.8,0.0,83.37
SHP009672,FedEx,0,Ocean,Tampa,Dallas,2025-05-17 12:09:00,6541.21,7.76,17076.29,277.83,1308.24,0.0,281.62
SHP009673,Old Dominion,0,Rail,Boston,Chicago,2025-05-28 23:22:00,1652.64,1.97,9856.89,459.35,49.58,0.0,161.49
SHP009674,UPS,LTL,Road,Miami,Atlanta,2025-05-25 22:09:00,95.47,4.02,6449.33,192.24,15.91,0.0,75.95
SHP009675,Old Dominion,0,Air,Chicago,Tampa,2025-02-20 08:01:00,1564.04,3.49,7016.79,116.55,156.4,0.0,531.35
SHP009676,FedEx,LTL,Road,Miami,Atlanta,2025-06-09 19:08:00,639.2,2.61,5807.57,460.5,106.53,0.0,134.78
SHP009677,J.B. Hunt,0,Ocean,Tampa,Chicago,2025-09-23 07:54:00,7378.27,7.06,12434.71,81.87,1475.65,0.0,283.52
SHP009678,DHL,0,Rail,Boston,Tampa,2025-04-23 23:16:00,1684.46,3.79,18263.35,401.52,50.53,0.0,230.33
SHP009679,J.B. Hunt,0,Air,Boston,Tampa,2025-08-02 21:57:00,1685.03,0.92,17795.02,315.63,168.5,0.0,777.16
SHP009680,Old Dominion,0,Rail,Chicago,Boston,2025-03-07 10:44:00,1350.73,5.52,5207.64,152.87,40.52,0.0,109.2
SHP009681,Schneider,FTL,Road,San Francisco,Tampa,2025-05-24 16:57:00,893.6,5.31,2363.86,22.07,148.93,0.0,95.13
SHP009682,J.B. Hunt,0,Rail,San Francisco,Tampa,2025-05-17 07:40:00,1229.45,4.84,6635.89,274.6,36.88,0.0,114.56
SHP009683,Old Dominion,0,Air,Miami,Chicago,2025-07-29 12:13:00,2931.12,2.71,18241.08,413.94,293.11,0.0,1097.6
SHP009684,XPO Logistics,LTL,Road,New York,Chicago,2025-01-23 12:13:00,294.75,2.63,5348.51,252.77,49.12,0.0,88.86
SHP009685,Old Dominion,0,Air,Boston,Chicago,2025-11-22 18:39:00,2786.63,1.52,2731.9,458.27,278.66,0.0,751.3
SHP009686,C.H. Robinson,0,Air,Boston,Chicago,2025-07-27 14:22:00,886.08,1.83,21470.22,487.96,88.61,0.0,650.92
SHP009687,C.H. Robinson,0,Air,Miami,Atlanta,2025-08-05 15:24:00,1745.22,2.07,23553.72,485.43,174.52,0.0,907.38
SHP009688,UPS,0,Ocean,San Francisco,Atlanta,2025-02-17 07:19:00,6634.58,5.72,32228.77,420.71,1326.92,0.0,360.18
SHP009689,DHL,0,Ocean,San Francisco,Tampa,2025-04-19 05:19:00,5680.21,16.46,17914.64,321.21,1136.04,0.0,259.98
SHP009690,Schneider,0,Rail,New York,San Francisco,2025-12-26 08:47:00,1380.12,1.86,10664.53,97.85,41.4,0.0,154.32
SHP009691,J.B. Hunt,0,Rail,Chicago,Boston,2025-12-14 09:46:00,1545.94,5.76,18305.75,413.2,46.38,0.0,223.74
SHP009692,FedEx,0,Rail,New York,Dallas,2025-07-24 03:00:00,1346.85,7.4,3533.88,255.07,40.41,0.0,95.61
SHP009693,FedEx,0,Air,Dallas,Chicago,2025-11-14 01:53:00,2208.22,1.23,13421.49,210.07,220.82,0.0,820.48
SHP009694,C.H. Robinson,0,Air,New York,Boston,2025-11-13 17:12:00,2444.68,2.23,19968.37,216.01,244.47,0.0,1010.54
SHP009695,FedEx,0,Air,New York,Boston,2025-05-30 12:37:00,917.19,3.73,13053.14,284.17,91.72,0.0,490.36
SHP009696,Schneider,0,Air,New York,Atlanta,2025-04-27 15:26:00,701.71,2.02,36200.24,497.74,70.17,0.0,899.43
SHP009697,Old Dominion,0,Rail,Boston,San Francisco,2025-01-17 01:20:00,778.8,2.08,12920.84,164.29,23.36,0.0,142.31
SHP009698,Old Dominion,0,Rail,San Francisco,Tampa,2025-01-09 17:03:00,1231.21,4.47,30854.16,350.95,36.94,0.0,308.39
SHP009699,XPO Logistics,0,Air,Tampa,Atlanta,2025-06-19 01:42:00,978.53,3.24,33974.74,299.6,97.85,0.0,924.13
SHP009700,C.H. Robinson,0,Air,San Francisco,Chicago,2025-02-27 06:58:00,2804.7,3.24,24018.14,453.18,280.47,0.0,1181.54
SHP009701,J.B. Hunt,0,Air,Tampa,Chicago,2025-12-24 19:56:00,1920.97,2.32,14572.2,441.55,192.1,0.0,771.69
SHP009702,Schneider,0,Rail,Chicago,Miami,2025-01-23 21:43:00,396.36,4.31,21727.83,277.82,11.89,0.0,193.64
SHP009703,UPS,0,Air,Tampa,Chicago,2025-02-21 04:50:00,2060.1,2.27,10644.32,428.62,206.01,0.0,727.91
SHP009704,Schneider,0,Air,Atlanta,San Francisco,2025-07-02 18:39:00,2075.32,3.5,11403.72,318.89,207.53,0.0,746.9
SHP009705,UPS,0,Rail,San Francisco,Tampa,2025-11-08 22:28:00,1342.68,3.68,32583.64,2.25,40.28,0.0,327.8
SHP009706,FedEx,0,Ocean,Miami,Chicago,2025-06-15 06:24:00,4961.9,15.5,21586.8,315.39,992.38,0.0,256.79
SHP009707,FedEx,LTL,Road,New York,Miami,2025-01-01 06:08:00,242.31,4.19,3457.52,226.57,40.38,0.0,63.65
SHP009708,XPO Logistics,0,Rail,Chicago,Miami,2025-07-01 06:34:00,732.97,4.32,25051.98,419.33,21.99,0.0,237.06
SHP009709,UPS,0,Ocean,New York,Dallas,2025-05-17 22:45:00,4125.76,9.11,19773.7,344.71,825.15,0.0,222.64
SHP009710,Schneider,0,Ocean,Chicago,Boston,2025-02-06 20:26:00,3100.26,11.11,22732.17,147.71,620.05,0.0,206.67
SHP009711,Old Dominion,FTL,Road,New York,Boston,2025-05-31 13:35:00,290.45,1.06,14428.09,25.12,0.0,435.67,167.52
SHP009712,Old Dominion,0,Rail,Miami,Tampa,2025-03-02 15:15:00,1133.57,2.23,15407.09,135.34,34.01,0.0,179.94
SHP009713,XPO Logistics,LTL,Road,New York,Dallas,2025-05-12 11:02:00,774.95,5.14,6388.02,271.71,129.16,0.0,156.87
SHP009714,Old Dominion,0,Air,Atlanta,Miami,2025-10-27 19:25:00,2106.53,0.6,5352.36,48.37,210.65,0.0,633.68
SHP009715,UPS,0,Rail,New York,Chicago,2025-12-07 03:09:00,357.12,2.82,21516.06,58.23,10.71,0.0,189.98
SHP009716,J.B. Hunt,0,Rail,New York,Miami,2025-04-05 09:12:00,1696.19,6.98,38879.95,22.21,50.89,0.0,395.85
SHP009717,UPS,0,Ocean,Miami,Atlanta,2025-07-18 04:53:00,6885.52,19.68,36133.18,264.44,1377.1,0.0,387.23
SHP009718,J.B. Hunt,0,Rail,Miami,New York,2025-02-10 10:14:00,1460.62,1.36,3497.17,60.15,43.82,0.0,101.01
SHP009719,J.B. Hunt,0,Air,Tampa,Boston,2025-07-16 00:04:00,2769.93,0.71,4455.91,465.27,276.99,0.0,781.6
SHP009720,J.B. Hunt,0,Ocean,New York,Miami,2025-03-09 00:21:00,1305.44,21.13,31676.2,21.1,261.09,0.0,197.54
SHP009721,XPO Logistics,0,Air,San Francisco,Dallas,2025-07-10 07:39:00,358.99,2.37,39888.43,439.54,35.9,0.0,887.52
SHP009722,UPS,0,Ocean,Tampa,New York,2025-09-03 09:33:00,2825.19,10.5,15822.29,367.36,565.04,0.0,163.87
SHP009723,XPO Logistics,0,Rail,Dallas,Chicago,2025-05-01 06:44:00,745.81,2.03,30010.74,229.55,22.37,0.0,277.38
SHP009724,FedEx,0,Ocean,San Francisco,Tampa,2025-08-15 11:07:00,1075.84,19.38,23619.79,245.2,215.17,0.0,150.37
SHP009725,J.B. Hunt,FTL,Road,Atlanta,Dallas,2025-03-14 10:20:00,824.34,3.16,26112.6,433.88,137.39,0.0,327.07
SHP009726,XPO Logistics,0,Rail,Miami,San Francisco,2025-07-12 02:09:00,1181.62,5.62,24747.31,266.06,35.45,0.0,257.06
SHP009727,Old Dominion,0,Air,Boston,San Francisco,2025-01-02 10:00:00,764.33,1.67,27877.8,213.31,76.43,0.0,748.64
SHP009728,DHL,0,Rail,Tampa,Miami,2025-11-02 01:30:00,849.81,6.31,719.97,339.82,25.49,0.0,48.25
SHP009729,C.H. Robinson,0,Air,Atlanta,Dallas,2025-05-08 12:27:00,1620.91,1.82,13951.2,87.26,162.09,0.0,684.25
SHP009730,C.H. Robinson,0,Ocean,Dallas,Tampa,2025-04-20 19:47:00,3006.89,10.61,17779.23,336.48,601.38,0.0,179.1
SHP009731,Old Dominion,0,Rail,Miami,New York,2025-04-15 17:36:00,925.71,6.57,25769.65,95.61,27.77,0.0,252.44
SHP009732,UPS,0,Air,San Francisco,Dallas,2025-01-12 03:42:00,1048.37,0.78,37856.01,443.39,104.84,0.0,1019.21
SHP009733,XPO Logistics,0,Rail,New York,Dallas,2025-04-11 22:22:00,335.67,5.02,38435.87,373.82,10.07,0.0,324.27
SHP009734,DHL,0,Rail,San Francisco,New York,2025-08-16 05:32:00,986.9,2.69,11521.96,368.38,29.61,0.0,141.52
SHP009735,FedEx,FTL,Road,Miami,Chicago,2025-07-15 00:18:00,947.66,3.29,5277.47,467.0,157.94,0.0,128.59
